oferta_id;oferta_tomador_sexo;oferta_tom_cond;oferta_propietario_tom;oferta_propietario_cond;oferta_veh_tara;oferta_veh_categoria;oferta_veh_puertos;antiguedad_permiso;antiguedad_permiso_riesgo;edad_segundo_conductor_riesgo;cliente_extranjero;car_ranking;d_uso_particular;d_uso_alquiler;d_tipo_ciclomotor;d_tipo_furgoneta;d_tipo_camion;d_tipo_autocar;d_tipo_remolque;d_tipo_agricola;d_tipo_industrial;d_tipo_triciclo;vehiculo_heavy;oferta_sim_cia_actual;oferta_sim_siniestro_5_anio_culpa;oferta_sim_anios_asegurado;oferta_sim_antiguedad_cia_actual;oferta_sim_siniestro_1_anio_culpa;oferta_bonus_simulacion_perc;oferta_veh_valor_unitary;cliente_edad_18_30;cliente_edad_30_65;cliente_edad_65;antiguedad_vehiculo;oferta_adicional_riesgo;oferta_veh_marca;oferta_veh_modelo;oferta_veh_version;oferta_veh_accesorio;oferta_veh_uso;oferta_veh_tipo;oferta_veh_grupo_tarifa;oferta_veh_plazas;oferta_veh_potencia;oferta_veh_cilindrada;cliente_region_AFRICAARABE;cliente_region_AFRICASUBSHARIANA;cliente_region_AMERICADELSUR;cliente_region_ASIAORIENTAL;cliente_region_EUROPACENTRAL;cliente_region_EUROPADELNORTE;cliente_region_EUROPADELSUR;cliente_region_EUROPAOCCIDENTAL;cliente_region_EUROPAORIENTAL;cliente_region_MARCARIBE;cliente_region_OCEANIA;cliente_region_nan;d_sin_cia;cp_risk_relabel;intm_risk_relabel;customer_risk_relabel;veh_risk_relabel;target;risk_cia
14689;0;1;1;1;0;1;0;29;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;63;0;56;46;0;60.0;27320;0;0;1;12;0;0064;54;48;1500.0;110;120;18;5;140.0;1968;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;0;0
8805;0;1;1;1;0;1;0;31;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;27060;0;0;1;12;0;0049;24;470;4050.0;110;100;18;4;130.0;1870;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;2;9;0;0
2160;0;1;1;1;0;1;0;22;0;1;0;3;1;0;1;0;0;0;0;0;0;0;0;62;0;56;46;0;60.0;27500;0;1;0;12;1;0049;100;40;700.0;110;120;18;7;130.0;1870;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;6;9;0;0
7488;0;1;1;1;0;1;0;20;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;54;0;50;46;0;60.0;28000;0;1;0;12;0;0040;25;25;1500.0;110;100;18;5;143.0;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;0;0
11570;0;1;1;1;0;1;0;11;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;39;0;56;46;0;60.0;27950;0;1;0;12;0;0027;18;4;0.0;110;120;18;7;172.0;2656;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;9;0;1
2962;1;1;1;0;0;1;0;12;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;48;0;56;46;0;60.0;27990;0;0;1;12;0;0023;8;197;1500.0;110;100;18;5;155.0;2198;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;0;0
1418;1;1;1;1;0;1;0;22;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;4;0;56;46;0;60.0;33850;0;1;0;14;0;0057;7;23;1500.0;110;150;18;7;165.0;2696;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;0;0
1222;1;1;1;1;0;1;0;18;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;33020;0;1;0;14;0;0008;15;83;1500.0;110;100;18;5;155.0;2496;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;0;9;0;0
10695;1;1;1;1;0;1;0;35;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;33850;0;1;0;14;0;0057;7;23;1500.0;110;150;18;7;165.0;2696;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;7;9;0;0
3668;1;1;0;0;0;1;0;40;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;8;0;56;46;0;60.0;33820;0;1;0;14;0;0008;5;100;1500.0;110;100;18;5;130.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;7;9;0;0
5635;1;1;1;0;0;1;0;31;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;56;46;0;60.0;33600;0;1;0;14;0;0031;20;11;1500.0;110;100;18;5;130.0;1998;0;0;0;0;0;0;1;0;0;0;0;0;1;7.0;0;7;9;0;0
11275;1;1;1;0;0;1;0;31;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;56;46;0;60.0;33600;0;1;0;14;0;0031;20;11;1500.0;110;100;18;5;130.0;1998;0;0;0;0;0;0;1;0;0;0;0;0;1;7.0;0;7;9;0;0
2753;1;1;1;1;0;1;0;53;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;101;0;56;46;0;60.0;33860;0;0;1;14;0;45;31;6;1500.0;110;100;18;5;177.0;2958;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;0;0
4981;1;1;1;0;0;1;0;10;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;54;0;50;46;0;60.0;33760;1;0;0;14;0;35;23;9;1500.0;110;120;18;7;128.0;2179;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;4;9;0;0
7280;1;1;1;0;0;1;0;8;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;4;0;50;46;0;60.0;33700;0;1;0;14;0;13;1;277;1500.0;110;100;18;5;150.0;1995;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;4;9;0;0
11267;0;1;1;1;0;1;0;7;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;33220;0;1;0;14;0;0061;7;90;1500.0;110;150;18;5;166.0;2982;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;1;6;9;0;0
9757;0;1;1;0;0;1;0;16;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;24;0;50;46;0;60.0;33160;0;1;0;14;0;64;5;207;1500.0;110;100;18;5;150.0;2496;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;4;9;0;0
3638;0;1;1;1;0;1;0;3;0;0;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;33200;1;0;0;14;0;0013;1;255;1500.0;110;100;18;5;150.0;1995;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;9;4;9;0;0
8010;1;1;1;1;0;1;0;14;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;31;0;30;30;0;50.0;37200;0;1;0;15;0;0013;1;218;1500.0;110;100;18;5;184.0;2926;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;6;9;0;0
2638;1;1;1;1;0;1;0;21;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;56;0;0;60.0;11180;0;1;0;14;0;0064;6;170;1500.0;110;100;15;5;65.0;1198;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;0;0
8670;1;0;1;1;0;1;0;18;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;54;0;56;46;0;60.0;12000;0;1;0;14;0;0027;27;9;1500.0;110;100;16;5;81.0;1493;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;0;9;0;0
5821;1;1;0;0;0;1;0;35;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;12;0;50;46;0;60.0;11270;0;1;0;14;0;0017;36;1;0.0;110;100;15;5;61.0;1124;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;6;9;0;0
10005;1;1;1;1;0;1;0;34;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;48;0;56;46;0;60.0;11530;0;1;0;14;0;49;15;161;1500.0;110;100;15;5;75.0;1149;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;0;0
4383;1;1;1;1;0;1;0;34;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;63;0;56;46;0;60.0;11530;0;1;0;14;0;49;15;161;1500.0;110;100;15;5;75.0;1149;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;0;0
12396;1;1;1;1;0;1;0;34;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;63;0;56;46;0;60.0;11530;0;1;0;14;0;49;15;161;1500.0;110;100;15;5;75.0;1149;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;0;0
11687;1;1;1;1;0;1;0;28;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;54;0;56;46;0;60.0;11560;0;1;0;14;0;0046;309;11;1500.0;110;100;15;5;75.0;1360;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;7;9;0;0
7066;1;1;1;1;0;1;0;17;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50.0;11305;0;1;0;14;0;23;40;1;1500.0;110;100;17;5;100.0;1596;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;0;0
11591;0;1;1;1;0;1;0;26;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;11825;0;1;0;14;0;0017;36;31;1500.0;110;100;15;5;61.0;1124;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;7;9;0;0
12084;1;1;1;0;0;1;0;35;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;24;0;50;46;0;60.0;11775;0;1;0;14;0;0017;36;24;0.0;110;100;15;5;61.0;1124;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;1;9;0;0
5768;0;1;1;1;0;1;0;21;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;28;0;56;46;0;60.0;11700;0;1;0;14;0;27;27;2;0.0;110;100;16;5;85.0;1341;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;0;0
9873;1;1;1;1;0;1;0;16;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;31;0;56;46;0;60.0;11775;0;1;0;14;0;17;36;24;1500.0;110;100;15;5;61.0;1124;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;6;9;0;0
11502;0;1;1;1;0;1;0;19;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;63;0;56;46;0;60.0;11467;0;1;0;14;0;0054;14;261;1500.0;110;100;15;5;75.0;1390;0;0;0;0;0;0;1;0;0;0;0;0;0;8.0;0;4;9;0;0
345;0;1;1;1;0;1;0;20;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;11970;0;1;0;14;0;46;309;103;1500.0;110;100;15;5;70.0;1398;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;1;4;9;0;0
9412;0;1;1;1;0;1;0;50;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;31;0;56;46;0;60.0;11970;0;0;1;14;0;0023;5;222;1500.0;110;100;15;5;70.0;1299;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;5;9;0;0
6040;1;1;1;1;0;1;0;21;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;14965;0;1;0;18;0;0049;24;22;1500.0;110;100;16;5;90.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;0;0
10037;1;1;0;0;0;1;0;12;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4;0;56;46;0;60.0;14620;0;1;0;18;0;0046;5;128;0.0;110;100;15;5;71.0;1868;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;0;0
17;1;1;1;1;0;1;0;41;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4;0;56;46;0;60.0;14725;0;1;0;18;0;0056;8;2;0.0;110;100;17;5;101.0;1595;0;0;0;0;0;0;1;0;0;0;0;0;0;8.0;5;7;9;0;0
10203;1;0;0;1;0;1;0;29;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;54;0;50;46;0;60.0;14808;0;1;0;18;0;0017;24;5;0.0;110;100;16;5;90.0;1587;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;0;0
14366;1;1;1;1;0;1;0;12;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4;0;56;46;0;60.0;14671;0;1;0;18;0;27;8;4;1500.0;110;100;17;4;107.0;1599;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;0;0
4652;1;1;1;1;0;1;0;16;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;64;0;56;46;0;60.0;14695;0;1;0;18;0;0072;13;1;0.0;110;120;17;7;110.0;1793;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;0;0
12976;0;1;1;1;0;1;0;30;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;49;0;50;46;0;60.0;14124;0;1;0;18;0;70;10;2;0.0;110;100;17;5;110.0;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;7;7;9;0;0
13968;1;1;1;1;0;1;0;24;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;54;0;56;46;0;60.0;14570;0;1;0;18;1;0023;40;19;1500.0;110;100;15;5;75.0;1753;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;0;0
1036;1;1;1;1;0;1;0;52;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4;0;56;46;0;60.0;14793;0;0;1;18;0;17;24;10;1500.0;110;100;15;5;70.0;1905;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;0;0
3737;1;1;1;1;0;1;0;52;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4;0;56;46;0;60.0;14793;0;0;1;18;0;17;24;10;0.0;110;100;15;5;70.0;1905;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;0;0
1911;1;1;1;1;0;1;0;52;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4;0;56;46;0;60.0;14793;0;0;1;18;0;17;24;10;0.0;110;100;15;5;70.0;1905;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;0;0
2259;1;1;1;1;0;1;0;52;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4;0;56;46;0;60.0;14793;0;0;1;18;0;17;24;10;0.0;110;100;15;5;70.0;1905;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;0;0
210;1;1;1;1;0;1;0;52;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4;0;56;46;0;60.0;14793;0;0;1;18;0;17;24;10;0.0;110;100;15;5;70.0;1905;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;0;0
9354;1;0;0;1;0;1;0;11;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;14478;1;0;0;18;0;46;5;150;1500.0;110;100;17;5;112.0;1761;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;0;0
3513;1;1;1;1;0;1;0;45;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;14625;0;0;1;18;0;0054;12;65;1500.0;110;100;16;5;90.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;8.0;3;6;9;0;0
14107;1;1;1;1;0;1;0;17;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;56;0;0;60.0;14965;0;1;0;18;0;0049;24;41;1500.0;110;100;15;5;65.0;1870;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;1;6;9;0;0
6355;1;1;1;1;0;1;0;17;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;56;0;0;60.0;14965;0;1;0;18;0;0049;24;22;1500.0;110;100;16;5;90.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;1;6;9;0;0
13591;1;1;1;1;0;1;0;17;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;31;0;56;46;0;60.0;14725;0;1;0;18;0;70;4;23;1500.0;110;100;17;5;110.0;1998;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;0;0
6269;1;1;1;1;0;1;0;21;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4;0;50;46;0;60.0;14808;0;1;0;18;0;17;24;5;0.0;110;100;16;5;90.0;1587;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;1;6;9;0;0
1872;1;0;1;0;0;1;0;33;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;105;0;56;46;0;60.0;14274;0;1;0;18;0;64;3;166;1500.0;110;100;17;5;100.0;1595;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;5;9;0;0
1896;1;1;0;0;0;1;0;47;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;29;0;56;46;0;60.0;14671;0;0;1;18;0;0027;8;3;1500.0;110;100;17;4;116.0;1599;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;5;9;0;0
502;1;1;1;1;0;1;0;40;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;31;0;30;20;0;50.0;14070;0;1;0;18;0;0049;24;134;1500.0;110;100;16;5;95.0;1390;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;5;9;0;0
7908;1;1;1;1;0;1;0;36;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;14947;0;0;1;18;0;0061;31;2;1500.0;110;100;17;5;110.0;1587;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;5;9;0;0
13945;0;1;1;0;0;1;0;25;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;54;0;50;46;0;60.0;14917;0;1;0;18;0;46;5;138;1500.0;110;100;16;5;90.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;6;9;0;0
6246;1;1;1;1;0;1;0;4;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;31;0;50;40;0;60.0;14665;1;0;0;18;0;44;14;24;0.0;110;100;15;5;75.0;1974;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;0;0
13050;1;1;1;1;0;1;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;31;0;30;30;0;50.0;14570;1;0;0;18;0;0023;40;19;0.0;110;100;15;5;75.0;1753;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;9;0;0
7480;1;1;1;1;0;1;0;46;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45.0;14625;0;0;1;18;0;0054;12;65;1500.0;110;100;16;5;90.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;8.0;6;6;9;0;0
1099;0;1;1;0;0;1;0;9;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;20;0;50;46;0;60.0;14570;0;1;0;18;0;23;40;19;0.0;110;100;15;5;75.0;1753;0;0;0;0;0;0;1;0;0;0;0;0;0;8.0;0;4;9;0;0
6239;1;1;1;1;0;1;0;6;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;63;0;56;46;0;60.0;14625;1;0;0;18;0;0054;12;65;0.0;110;100;16;5;90.0;1896;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;9;0;0
2078;1;1;1;1;0;1;0;24;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;56;0;0;60.0;14620;0;0;1;18;0;0046;5;128;1500.0;110;100;15;5;71.0;1868;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;9;0;0
7055;1;0;1;1;0;1;0;41;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;31;0;50;46;0;60.0;14496;0;1;0;18;1;46;5;76;1500.0;110;100;15;5;71.0;1905;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;7;9;0;0
9006;1;1;1;1;0;1;0;9;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;28;0;50;46;0;60.0;14897;1;0;0;18;1;0045;2;177;0.0;110;100;16;5;84.0;1598;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;4;9;0;0
10182;1;1;1;1;0;1;0;24;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;52504;0;1;0;12;0;0041;82;16;1500.0;110;100;19;2;272.0;3498;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;0;0
1799;1;1;1;0;0;1;0;40;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;54;0;50;46;0;60.0;52900;0;1;0;12;0;0031;19;15;6000.0;110;100;18;5;207.0;2720;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;7;9;0;0
3853;1;1;0;0;0;1;0;36;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;63;0;56;46;0;60.0;52980;0;1;0;12;0;0041;78;3;1500.0;110;100;19;5;220.0;3199;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;4;1;9;0;0
9961;1;1;1;0;0;1;0;58;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;24;0;50;46;0;60.0;52465;0;0;1;12;0;0073;17;3;1500.0;110;100;18;5;208.0;2500;0;0;0;0;0;0;1;0;0;0;0;0;0;8.0;0;6;9;0;0
9274;1;1;1;1;0;1;0;24;0;0;0;9;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;60.0;23275;0;1;0;5;0;0049;132;16;1500.0;210;200;17;5;110.0;1461;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;6;9;0;0
3865;0;1;1;0;0;1;0;14;0;0;0;9;1;0;1;1;0;0;0;0;0;0;0;0;0;50;46;0;60.0;23985;0;1;0;5;0;0017;19;184;1500.0;210;200;17;5;114.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;1;7.0;4;4;9;0;0
7417;0;1;1;1;0;1;0;24;0;0;0;9;1;0;1;1;0;0;0;0;0;0;0;16;0;56;46;0;60.0;23495;0;1;0;5;0;46;20;122;1500.0;210;200;16;7;92.0;1560;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;6;9;0;0
13293;1;1;1;1;0;1;0;24;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;35750;0;1;0;2;0;0064;51;114;1500.0;110;120;18;7;150.0;1968;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;7;0;0
7020;1;1;1;0;0;1;0;18;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;29;0;50;46;0;60.0;35965;0;1;0;2;0;8;15;535;1500.0;110;100;18;5;150.0;1968;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;0;7;0;0
14271;0;1;1;1;0;1;0;39;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;4;0;56;46;0;60.0;35378;0;1;0;2;0;0013;111;33;1500.0;110;150;18;5;150.0;1995;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;6;5;7;0;0
6870;1;1;1;1;0;1;0;24;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;63;0;50;46;0;60.0;35950;0;1;0;2;0;0065;121;3;1500.0;110;100;18;5;150.0;1969;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;7;7;0;0
5297;0;1;1;1;0;1;0;29;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;35828;0;1;0;2;0;13;111;33;7862.0;110;150;18;5;150.0;1995;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;7;7;0;0
10617;1;1;0;0;0;1;0;30;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;8;0;50;46;0;60.0;35565;0;1;0;2;1;64;3;909;1500.0;110;100;19;5;230.0;1984;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;6;7;0;0
13596;1;1;1;0;0;1;0;54;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;24;0;50;46;0;60.0;35200;0;0;1;2;0;61;11;123;1500.0;110;150;18;5;197.0;2494;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;7;0;0
1003;0;1;1;1;0;1;0;21;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;31;0;56;46;0;60.0;35780;0;1;0;2;0;64;78;23;1500.0;110;100;18;5;150.0;1968;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;3;7;0;0
4678;1;1;1;1;0;1;0;12;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;35400;1;0;0;2;0;13;1;530;1500.0;110;100;17;5;116.0;1995;0;0;0;0;0;0;1;0;0;0;0;0;0;8.0;5;6;7;0;0
2526;1;1;0;0;0;1;0;12;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;139;0;10;10;0;60.0;35399;0;1;0;2;0;0041;121;405;1500.0;110;120;18;9;136.0;2143;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;7;0;0
4118;1;1;1;1;0;1;0;45;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;28;0;50;46;0;60.0;35514;0;1;0;2;0;0041;260;20;1500.0;110;120;18;5;136.0;1796;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;5;7;0;0
9360;0;1;1;1;0;1;0;6;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;35110;0;1;0;2;0;0041;229;209;1500.0;110;100;18;5;120.0;2143;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;6;7;0;0
12908;1;1;1;1;0;1;0;22;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;60.0;20750;0;1;0;0;0;0072;13;43;1500.0;110;120;18;7;135.0;1591;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;6;9;0;0
9596;1;1;0;0;0;1;0;24;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;146;0;56;46;0;60.0;20650;0;1;0;0;0;0044;41;3;1500.0;110;100;17;5;115.0;1197;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;9;0;0
7542;1;1;1;0;0;1;0;19;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;19;0;50;46;0;60.0;20675;0;1;0;0;0;45;2;552;1500.0;110;100;18;5;125.0;1399;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;0;6;9;0;0
11778;1;1;1;1;0;1;0;18;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;45.0;20650;0;1;0;0;0;0046;382;11;1500.0;110;150;17;5;110.0;1199;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;0;9;0;0
2473;1;1;1;1;0;1;0;18;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;4;0;56;46;0;60.0;20400;0;1;0;0;0;0072;35;6;1500.0;110;150;18;5;120.0;998;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;2;0;9;0;0
2034;1;1;1;1;0;1;0;14;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;63;0;56;46;0;60.0;20400;0;1;0;0;0;0072;35;6;1500.0;110;150;18;5;120.0;998;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;5;0;9;0;0
11074;1;1;1;0;0;1;0;32;0;0;0;5;1;0;1;0;0;0;0;0;0;0;0;4;0;56;46;0;60.0;20260;0;1;0;0;0;27;4;2;0.0;110;100;18;5;139.0;1997;0;0;0;0;0;0;1;0;0;0;0;0;0;7.0;3;6;9;0;0
